sku,product_state,state_source,evidence_first_month_units,evidence_last_month_units,evidence_max_monthly_increase
ONASIRA120,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONASIRA160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONAUTOGRAPHAG07230,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONAUTOGRAPHAG16200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONAVANTGARDE120,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONAYLIN080,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
ONAYLIN160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONAYLINBR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONAYLINTQ160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONBONEVAL02080,phase_out,HEURISTIC_PROXY,9.0,2.0,1.0
ONBONEVAL02160,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
ONBONEVAL05080,phase_out,HEURISTIC_PROXY,8.0,3.0,1.0
ONBONEVAL05130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONBONEVAL05160,phase_out,HEURISTIC_PROXY,9.0,2.0,0.0
ONBONEVAL05200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONBOSTON080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONBOSTON160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONBROOKLYN10YE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONCHARLENEBE080,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONCHARLENEBE140,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONCHARLENEBE200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONCHARLENEBL080,phase_out,HEURISTIC_PROXY,7.0,2.0,1.0
ONCHARLENEBL140,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONCHARLENEBL160,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
ONCHARLENEGR080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
ONCHARLENEGR160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONCOWHIDE10,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONCOWHIDE19,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONCOWHIDE23,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONCOWHIDE31,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONCOWHIDE4MP,active,HEURISTIC_PROXY,39.0,47.0,14.0
ONCOWHIDE54,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONDALVEEN160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONDIVA04GO080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONDIVA04GO120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONDIVA07BE080,phase_out,HEURISTIC_PROXY,9.0,0.0,0.0
ONDIVA07BE080T,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
ONDIVA07BE120,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
ONDIVA07BE160,phase_out,HEURISTIC_PROXY,9.0,2.0,1.0
ONDIVA07BE200,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
ONDIVA08GR080,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
ONDIVA08GR120,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONDIVA12CR060,active,HEURISTIC_PROXY,0.0,3.0,5.0
ONDIVA12CR080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
ONDIVA12CR080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONDIVA12CR120,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONDIVA12CR160,active,HEURISTIC_PROXY,8.0,4.0,4.0
ONEDINE080,phase_out,HEURISTIC_PROXY,11.0,3.0,0.0
ONESRABL080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONESRABL200,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONESRACR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONESRACR200,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONESRAGR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONESRAGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONHERMITBE060X,active,HEURISTIC_PROXY,0.0,6.0,3.0
ONHERMITBE080,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONHERMITBE080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONHERMITBE080X,active,HEURISTIC_PROXY,1.0,4.0,3.0
ONHERMITBE160X,active,HEURISTIC_PROXY,0.0,7.0,4.0
ONHERMITBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONHERMITBL060,phase_out,HEURISTIC_PROXY,12.0,5.0,2.0
ONHERMITBL080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
ONHERMITBL120,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
ONHERMITBL200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONHERMITBR060,phase_out,HEURISTIC_PROXY,7.0,3.0,2.0
ONHERMITBR080,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONIMA080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONIMA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONJOY100,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
ONJOY130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONLORRENBL060,active,HEURISTIC_PROXY,3.0,6.0,5.0
ONLORRENBL080,active,HEURISTIC_PROXY,6.0,11.0,3.0
ONLORRENBL100,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONLORRENBL160,active,HEURISTIC_PROXY,5.0,7.0,3.0
ONLORRENBL200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONLORRENBL200R,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONLORRENLI130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONLORRENLI200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONLORRENROSE060,active,HEURISTIC_PROXY,6.0,4.0,3.0
ONLORRENROSE080,phase_out,HEURISTIC_PROXY,13.0,6.0,2.0
ONLORRENROSE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONLORRENROSE200,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
ONLORRENSA060,active,HEURISTIC_PROXY,3.0,4.0,8.0
ONLORRENSA080,active,HEURISTIC_PROXY,6.0,7.0,7.0
ONLORRENSA130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONLORRENSA160,active,HEURISTIC_PROXY,6.0,5.0,4.0
ONLORRENSA200R,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONMAHEYGR160,active,HEURISTIC_PROXY,5.0,7.0,4.0
ONMARA160,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
ONMARINERO160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONMICROLBE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONMICROLBE150,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONMOS160,active,HEURISTIC_PROXY,0.0,0.0,3.0
ONMOS240,active,HEURISTIC_PROXY,0.0,5.0,5.0
ONMYTIKAS160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONOSMANY160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU01080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU01080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU01120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU03080,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
ONPERU03200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU04080,phase_out,HEURISTIC_PROXY,3.0,0.0,2.0
ONPERU04080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU04120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPERU04160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONPERU04200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPETRABE060,phase_out,HEURISTIC_PROXY,10.0,3.0,1.0
ONPETRABE060X,active,HEURISTIC_PROXY,0.0,2.0,4.0
ONPETRABE080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONPETRABE080T,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONPETRABE080X,active,HEURISTIC_PROXY,0.0,5.0,3.0
ONPETRABE120,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
ONPETRABE160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
ONPETRABE160X,active,HEURISTIC_PROXY,2.0,7.0,3.0
ONPETRABL080,phase_out,HEURISTIC_PROXY,12.0,2.0,0.0
ONPETRABL120,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONPETRABL160,phase_out,HEURISTIC_PROXY,10.0,1.0,1.0
ONPETRABR060X,active,HEURISTIC_PROXY,0.0,6.0,3.0
ONPETRABR080,phase_out,HEURISTIC_PROXY,10.0,4.0,0.0
ONPETRABR080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPETRABR120,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONPETRABR160,phase_out,HEURISTIC_PROXY,7.0,3.0,0.0
ONPETRABR160X,active,HEURISTIC_PROXY,1.0,8.0,3.0
ONPIERRE03IV080,phase_out,HEURISTIC_PROXY,8.0,3.0,0.0
ONPIERRE03IV080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONPIERRE03IV120,phase_out,HEURISTIC_PROXY,3.0,0.0,1.0
ONPIERRE03IV160,phase_out,HEURISTIC_PROXY,9.0,2.0,1.0
ONPIERRE03IV200,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONPIERRE06GR080,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONPIERRE06GR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONPLAY130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONPLAY160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONSANCIABE060,active,HEURISTIC_PROXY,2.0,4.0,3.0
ONSANCIABE080,active,HEURISTIC_PROXY,4.0,8.0,6.0
ONSANCIABE120,active,HEURISTIC_PROXY,2.0,3.0,3.0
ONSANCIABE160,active,HEURISTIC_PROXY,3.0,6.0,4.0
ONSEBRA12800070,active,HEURISTIC_PROXY,11.0,6.0,11.0
ONSEBRA12800080,active,HEURISTIC_PROXY,0.0,19.0,14.0
ONSEBRA12800100,active,HEURISTIC_PROXY,6.0,7.0,4.0
ONSEBRA12800120R,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
ONSEBRA12800130,active,HEURISTIC_PROXY,11.0,8.0,5.0
ONSEBRA12800160,active,HEURISTIC_PROXY,7.0,14.0,9.0
ONSEBRA12800160OV,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
ONSEBRA12800160R,active,HEURISTIC_PROXY,6.0,4.0,4.0
ONSEBRA12800200,active,HEURISTIC_PROXY,1.0,3.0,4.0
ONSEBRA12820070,active,HEURISTIC_PROXY,18.0,11.0,5.0
ONSEBRA12820080,active,HEURISTIC_PROXY,7.0,8.0,13.0
ONSEBRA12820100,active,HEURISTIC_PROXY,6.0,2.0,3.0
ONSEBRA12820160,active,HEURISTIC_PROXY,25.0,12.0,6.0
ONSEBRA12820160OV,phase_out,HEURISTIC_PROXY,6.0,3.0,1.0
ONSEBRA12820160R,phase_out,HEURISTIC_PROXY,5.0,1.0,1.0
ONSEBRA12820200,active,HEURISTIC_PROXY,4.0,7.0,6.0
ONSEBRA12820200R,phase_out,HEURISTIC_PROXY,4.0,2.0,1.0
ONSEBRA12830070,active,HEURISTIC_PROXY,18.0,11.0,11.0
ONSEBRA12830080,active,HEURISTIC_PROXY,9.0,19.0,7.0
ONSEBRA12830120R,active,HEURISTIC_PROXY,4.0,0.0,3.0
ONSEBRA12830130,active,HEURISTIC_PROXY,10.0,5.0,5.0
ONSEBRA12830160,active,HEURISTIC_PROXY,13.0,22.0,6.0
ONSEBRA12830200,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
ONSEBRA12830200OV,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
ONSEBRA12830200R,active,HEURISTIC_PROXY,4.0,4.0,3.0
ONSEBRAANTH070,active,HEURISTIC_PROXY,0.0,1.0,3.0
ONSEBRAANTH080,active,HEURISTIC_PROXY,0.0,10.0,14.0
ONSEBRAANTH100,active,HEURISTIC_PROXY,0.0,3.0,4.0
ONSEBRAANTH120R,active,HEURISTIC_PROXY,0.0,2.0,3.0
ONSEBRAANTH130,active,HEURISTIC_PROXY,0.0,4.0,4.0
ONSEBRAANTH160,active,HEURISTIC_PROXY,0.0,2.0,13.0
ONSEBRAANTH200,active,HEURISTIC_PROXY,0.0,2.0,3.0
ONSEBRACA070,active,HEURISTIC_PROXY,0.0,5.0,11.0
ONSEBRACA100,active,HEURISTIC_PROXY,0.0,2.0,4.0
ONSEBRACA130,active,HEURISTIC_PROXY,0.0,2.0,3.0
ONSEBRACA160,active,HEURISTIC_PROXY,0.0,8.0,10.0
ONSEBRAGO080,active,HEURISTIC_PROXY,0.0,12.0,11.0
ONSEBRAGO160,active,HEURISTIC_PROXY,0.0,6.0,10.0
ONSEBRAWH080,active,HEURISTIC_PROXY,0.0,7.0,9.0
ONSEBRAWH100300,active,HEURISTIC_PROXY,0.0,6.0,6.0
ONSEBRAWH120R,active,HEURISTIC_PROXY,0.0,4.0,4.0
ONSEBRAWH160,active,HEURISTIC_PROXY,0.0,12.0,10.0
ONSEVROBE160,phase_out,HEURISTIC_PROXY,7.0,3.0,1.0
ONSTARSPI130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONSYDNEYSD01070,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
ONSYDNEYSD01100,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
ONSYDNEYSD01130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONSYDNEYSD02070,phase_out,HEURISTIC_PROXY,11.0,0.0,0.0
ONSYDNEYSD02100,phase_out,HEURISTIC_PROXY,4.0,2.0,2.0
ONSYDNEYSD02160,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
ONSYDNEYSD02200,active,HEURISTIC_PROXY,1.0,1.0,3.0
ONSYDNEYSD03070,phase_out,HEURISTIC_PROXY,12.0,3.0,0.0
ONSYDNEYSD03100,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONSYDNEYSD03160,phase_out,HEURISTIC_PROXY,10.0,3.0,0.0
ONTAMINABE080,phase_out,HEURISTIC_PROXY,8.0,3.0,0.0
ONTAMINABE160,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
ONTAMINABE200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONTIANABL200,phase_out,HEURISTIC_PROXY,3.0,0.0,1.0
ONTIANAGR080,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
ONTIANAGR140,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONTIANAGR200,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
ONVELAR01BE080,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
ONVELAR01BE120,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
ONVELAR01BE160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONVELAR02GR080,active,HEURISTIC_PROXY,3.0,0.0,4.0
ONVELAR02GR080T,active,HEURISTIC_PROXY,0.0,0.0,3.0
ONVELAR02GR120,active,HEURISTIC_PROXY,2.0,0.0,3.0
ONVELAR02GR160,active,HEURISTIC_PROXY,2.0,2.0,8.0
ONVELAR04BL080,phase_out,HEURISTIC_PROXY,6.0,0.0,1.0
ONVELAR04BL120,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
ONVELAR04BL160,phase_out,HEURISTIC_PROXY,7.0,2.0,0.0
ONVESPABE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONVESPABE160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONVESPABL080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONVESPAGR080,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
ONVESPAGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONVESPAGR200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONVESPAGREEN060,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONVESPAGREEN080,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONVESPAGREEN160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
ONVESPALI060,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
ONVESPALI080,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
ONVESPALI160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONVESPASA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONWARP080,active,HEURISTIC_PROXY,4.0,2.0,3.0
ONWARP080T,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONWARP120,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONWARP160,phase_out,HEURISTIC_PROXY,9.0,1.0,1.0
ONWARP200,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
ONWARP240,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
ONWESTBL060,phase_out,HEURISTIC_PROXY,12.0,4.0,1.0
ONWESTBL080,phase_out,HEURISTIC_PROXY,13.0,5.0,0.0
ONWESTBL120,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
ONWESTBL160,phase_out,HEURISTIC_PROXY,9.0,4.0,0.0
ONWESTBL200,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
ONWESTBR060,active,HEURISTIC_PROXY,12.0,7.0,8.0
ONWESTBR080,active,HEURISTIC_PROXY,3.0,10.0,13.0
ONWESTBR120,active,HEURISTIC_PROXY,4.0,5.0,4.0
ONWESTBR160,active,HEURISTIC_PROXY,23.0,20.0,4.0
ONWESTBR200,active,HEURISTIC_PROXY,7.0,7.0,3.0
ONWESTCA060,active,HEURISTIC_PROXY,0.0,7.0,7.0
ONWESTCA080,active,HEURISTIC_PROXY,0.0,13.0,13.0
ONWESTCA130,active,HEURISTIC_PROXY,0.0,4.0,4.0
ONWESTCA160,active,HEURISTIC_PROXY,0.0,9.0,9.0
ONWESTGO060,active,HEURISTIC_PROXY,0.0,9.0,9.0
ONWESTGO080,active,HEURISTIC_PROXY,0.0,13.0,13.0
ONWESTGO130,active,HEURISTIC_PROXY,0.0,3.0,3.0
ONWESTGO160,active,HEURISTIC_PROXY,0.0,10.0,10.0
ONWESTGRI060,active,HEURISTIC_PROXY,17.0,8.0,8.0
ONWESTGRI080,active,HEURISTIC_PROXY,5.0,14.0,10.0
ONWESTGRI080T,active,HEURISTIC_PROXY,1.0,1.0,3.0
ONWESTGRI120,phase_out,HEURISTIC_PROXY,7.0,2.0,1.0
ONWESTIV060,active,HEURISTIC_PROXY,14.0,18.0,14.0
ONWESTIV080,active,HEURISTIC_PROXY,16.0,15.0,7.0
ONWESTIV080T,active,HEURISTIC_PROXY,3.0,0.0,3.0
ONWESTIV120,phase_out,HEURISTIC_PROXY,7.0,1.0,1.0
ONWESTIV130,active,HEURISTIC_PROXY,0.0,3.0,3.0
ONWESTIV160,active,HEURISTIC_PROXY,15.0,21.0,4.0
ONWESTLI060,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
ONWESTLI080,phase_out,HEURISTIC_PROXY,24.0,2.0,0.0
ONWESTLI080T,phase_out,HEURISTIC_PROXY,7.0,3.0,2.0
ONWESTLI120,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
ONWESTSI060,active,HEURISTIC_PROXY,0.0,7.0,7.0
ONWESTSI080,active,HEURISTIC_PROXY,0.0,13.0,13.0
ONWESTSI130,active,HEURISTIC_PROXY,0.0,3.0,3.0
ONWESTSI160,active,HEURISTIC_PROXY,0.0,9.0,9.0
ONWESTTQ060,active,HEURISTIC_PROXY,17.0,13.0,3.0
ONWESTTQ080,active,HEURISTIC_PROXY,19.0,7.0,4.0
ONWESTTQ080T,phase_out,HEURISTIC_PROXY,4.0,2.0,1.0
ONWESTTQ120,phase_out,HEURISTIC_PROXY,6.0,3.0,1.0
ONWESTTQ240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONWESTTQ300,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONYUSEL160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPBELLEEB160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPBELLESI200,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
OPCADENCE080,active,HEURISTIC_PROXY,10.0,6.0,3.0
OPCADENCE250,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPHALSTON080,phase_out,HEURISTIC_PROXY,7.0,1.0,0.0
OPHALSTON160,phase_out,HEURISTIC_PROXY,4.0,0.0,1.0
OPJAIME080,phase_out,HEURISTIC_PROXY,9.0,3.0,1.0
OPJAIME130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPLUXENA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPMARBLEGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPABLO080,phase_out,HEURISTIC_PROXY,10.0,4.0,2.0
OPPABLO130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPABLO160,phase_out,HEURISTIC_PROXY,7.0,2.0,1.0
OPPARMA080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPARMA120R,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OPPARMA130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPPARMABL160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OPPARMABL300,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPARMACO160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPPARMACO200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPPARMAGO130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPPARMAGO160,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
OPPARMAPI080,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
OPPARMAPI160,phase_out,HEURISTIC_PROXY,6.0,3.0,0.0
OPPARMAPI200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPARMASI080,phase_out,HEURISTIC_PROXY,9.0,3.0,0.0
OPPARMASI160R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPPOSSINIBE080,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OPPOSSINIBE130,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OPPOSSINIBE160,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
OPPOSSINIBL080,phase_out,HEURISTIC_PROXY,9.0,4.0,2.0
OPPOSSINIBL130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPPOSSINIBL160,phase_out,HEURISTIC_PROXY,6.0,0.0,0.0
OPREINA160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OPRENEE080,phase_out,HEURISTIC_PROXY,9.0,3.0,1.0
OPRENEE130,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OPRENEE160,phase_out,HEURISTIC_PROXY,7.0,2.0,2.0
OPRENEE200,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
OPRORY080,active,HEURISTIC_PROXY,9.0,4.0,3.0
OPRORY130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPRORY160,phase_out,HEURISTIC_PROXY,7.0,1.0,1.0
OPROXANNE080,phase_out,HEURISTIC_PROXY,7.0,1.0,1.0
OPROXANNE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPROXANNE160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OPROXANNE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPRYANBE080,active,HEURISTIC_PROXY,8.0,4.0,3.0
OPRYANBE130,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
OPRYANBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPRYANGR080,active,HEURISTIC_PROXY,9.0,3.0,4.0
OPRYANGR130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPRYANGR160,phase_out,HEURISTIC_PROXY,8.0,4.0,0.0
OPSHINEBL160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPTIMELESSBE160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OPTIMELESSBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OPTIMELESSIN130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSABBAS080,phase_out,HEURISTIC_PROXY,12.0,6.0,1.0
OSABBAS135,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSABBYBL080,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
OSABBYBL135,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSABBYBR135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSABBYBR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSAFTERGLOW080,active,HEURISTIC_PROXY,8.0,7.0,4.0
OSAFTERGLOW135,active,HEURISTIC_PROXY,0.0,0.0,14.0
OSAFTERGLOW160,active,HEURISTIC_PROXY,6.0,4.0,6.0
OSAFTERGLOWPI080,active,HEURISTIC_PROXY,9.0,9.0,5.0
OSAFTERGLOWPI135,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSAFTERGLOWPI200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSALASKABE160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSALBA01IV080,active,HEURISTIC_PROXY,9.0,11.0,3.0
OSALBA01IV135,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
OSALBA01IV160,phase_out,HEURISTIC_PROXY,5.0,2.0,1.0
OSALBA01IV200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSALBA05GR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSALBA09IV135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSARMINBE080,phase_out,HEURISTIC_PROXY,10.0,3.0,0.0
OSARMINBE135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSARMINBE160,phase_out,HEURISTIC_PROXY,7.0,2.0,2.0
OSARMINGR080,phase_out,HEURISTIC_PROXY,11.0,2.0,0.0
OSARMINGR135,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSARMINGR160,phase_out,HEURISTIC_PROXY,6.0,1.0,0.0
OSARMINGR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSBLOOM991080,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSBLOOM991200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSCONTOURBL135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSCONTOURWH080,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
OSCONTOURWH200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
